endTime,artistName,trackName,msPlayed
2019-09-05 23:55,Alexio,"Tumba La Casa (Remix) [feat. Daddy Yankee, Nicky Jam, Farruko, Arcangel, De La Ghetto, Zion & Ñengo Flow]",576
2019-09-05 23:55,Alexandra Stan,Mr. Saxobeat - Radio Edit,533
2019-09-05 23:55,Portugal. The Man,Feel It Still,9344
2019-09-05 23:55,Poncho,Please Me,618
2019-09-05 23:55,Carlitos Rossy,Quien Dijo Amigos?,426
2019-09-05 23:55,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),1194
2019-09-05 23:55,Calvin Harris,How Deep Is Your Love - DJ Snake Remix,682
2019-09-05 23:55,The Weeknd,Can't Feel My Face,2069
2019-09-05 23:55,Rombai,Yo tambien,895
2019-09-05 23:55,Twenty One Pilots,Heavydirtysoul,384
2019-09-05 23:55,Rae Sremmurd,Black Beatles,533
2019-09-05 23:55,Cheat Codes,No Promises (feat. Demi Lovato),682
2019-09-05 23:55,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,810
2019-09-05 23:55,Meghan Trainor,All About That Bass,704
2019-09-05 23:55,Alesso,Heroes (we could be),853
2019-09-05 23:55,Ozuna,No Quiere Enamorarse - Remix,576
2019-09-05 23:55,CNCO,Reggaetón Lento (Bailemos),917
2019-09-05 23:55,Calvin Harris,Outside (feat. Ellie Goulding),640
2019-09-05 23:55,Marama,Loquita,725
2019-09-05 23:56,Rombai,Curiosidad,576
2019-09-05 23:56,OneRepublic,Counting Stars,810
2019-09-05 23:56,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",810
2019-09-05 23:56,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",1066
2019-09-05 23:56,Billie Eilish,lovely (with Khalid),3775
2019-09-05 23:56,Fall Out Boy,Centuries,4352
2019-09-05 23:56,Fall Out Boy,Centuries,576
2019-09-05 23:56,Avicii,Wake Me Up,682
2019-09-05 23:56,Rae Sremmurd,Black Beatles,469
2019-09-05 23:56,El Villano,Chica Real,1408
2019-09-06 03:03,Funkadelic,Can You Get To That,171560
2019-09-06 03:06,Natalie Cole,This Will Be (An Everlasting Love),171360
2019-09-06 03:09,Stevie Wonder,For Once In My Life,169800
2019-09-06 03:12,Edwin Starr,War,200266
2019-09-06 03:16,Hot Chocolate,You Sexy Thing,244920
2019-09-06 03:20,Stevie Wonder,Higher Ground,222600
2019-09-06 03:25,Kool & The Gang,Hollywood Swinging,279933
2019-09-06 03:28,Etta James,I Just Want To Make Love To You - Single Version,188826
2019-09-06 03:33,Commodores,Lady (You Bring Me Up),293226
2019-09-06 03:35,Stevie Wonder,Uptight (Everything's Alright),172013
2019-09-06 03:38,Wilson Pickett,In the Midnight Hour,157160
2019-09-06 03:41,Otis Redding,Stand by Me,172333
2019-09-06 03:46,James Brown,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2",318800
2019-09-06 03:49,The Ronettes,Be My Baby,160906
2019-09-06 03:52,Solomon Burke,Everybody Needs Somebody to Love,166186
2019-09-06 03:55,Bobby Womack,California Dreamin',200973
2019-09-06 03:59,Curtis Mayfield,Superfly,233293
2019-09-06 04:02,Fats Domino,Ain't That A Shame? - Remastered 2002,150600
2019-09-06 04:04,Ella Fitzgerald,It's Only A Paper Moon,160133
2019-09-06 04:09,Ohio Players,Love Rollercoaster,290160
2019-09-06 04:11,Aretha Franklin,Respect - 2003 Remaster,142186
2019-09-06 04:14,Johnny Nash,I Can See Clearly Now - Edit,164733
2019-09-06 04:20,Sly & The Family Stone,I Want to Take You Higher,322200
2019-09-06 04:23,Al Green,Take Me to the River,225373
2019-09-06 04:26,The Temptations,My Girl,165000
2019-09-06 04:29,Al Green,Tired of Being Alone,172320
2019-09-06 04:34,Rufus & Chaka Khan,Tell Me Something Good,278000
2019-09-06 04:36,Aretha Franklin,Chain of Fools,168933
2019-09-06 04:39,Etta James,Something's Got A Hold On Me,167426
2019-09-06 04:42,Marvin Gaye,I Heard It Through The Grapevine,193546
2019-09-06 04:45,Chuck Berry,No Particular Place To Go,163000
2019-09-06 04:47,Bill Withers,Ain't No Sunshine,125093
2019-09-06 04:50,The Isley Brothers,It's Your Thing,166506
2019-09-06 04:55,Cymande,Bra,306360
2019-09-06 04:58,Nina Simone,Feeling Good,174000
2019-09-06 05:02,Marvin Gaye,Got To Give It Up - Pt. 1,255133
2019-09-06 05:04,Sam Cooke,(What A) Wonderful World,125440
2019-09-06 05:13,Curtis Mayfield,Move on Up - Extended Version,535333
2019-09-06 05:18,Sly & The Family Stone,Thank You (Falettinme Be Mice Elf Agin) - single master,286306
2019-09-06 05:24,The Isley Brothers,That Lady - Pt. 1 & 2,334333
2019-09-06 05:26,Little Richard,Tutti Frutti,144226
2019-09-06 05:29,The Jackson 5,ABC,177426
2019-09-06 05:34,Heatwave,Boogie Nights,303533
2019-09-06 05:37,Otis Redding,Hard to Handle,141000
2019-09-06 05:40,The Meters,Cissy Strut,181839
2019-09-06 05:42,Otis Redding,My Girl,175853
2019-09-06 05:47,The Isley Brothers,"Shout, Pts. 1 & 2",267333
2019-09-06 05:50,The O'Jays,Love Train,178400
2019-09-06 05:53,Jackie Wilson,(Your Love Keeps Lifting Me) Higher & Higher,181066
2019-09-06 05:57,Stevie Wonder,Superstition - Single Version,245493
2019-09-06 06:03,Parliament,Give Up The Funk (Tear The Roof Off The Sucker),348066
2019-09-06 06:07,The Jackson 5,I'll Be There,237760
2019-09-06 06:11,Isaac Hayes,"Theme From ""Shaft""",276066
2019-09-06 06:16,Bill Withers,Lovely Day,254560
2019-09-06 06:19,Ray Charles,I've Got a Woman,171466
2019-09-06 06:22,Bill Withers,Use Me,228506
2019-09-06 06:25,Aretha Franklin,Think,138720
2019-09-06 06:28,The Jackson 5,I Want You Back,179226
2019-09-06 06:31,Al Green,Let's Stay Together,199396
2019-09-06 06:33,Sly & The Family Stone,Everyday People,139506
2019-09-06 06:36,Marlena Shaw,California Soul,177226
2019-09-06 06:41,Marvin Gaye,Let's Get It On,290933
2019-09-06 06:44,War,Low Rider,190826
2019-09-06 06:48,The Five Stairsteps,O-o-h Child,197160
2019-09-06 06:50,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",160280
2019-09-06 06:53,Sam & Dave,"Hold On, I'm Comin'",155706
2019-09-06 06:56,Percy Sledge,When a Man Loves a Woman,173866
2019-09-06 07:01,Ray Charles,"What'd I Say, Pt. 1 & 2",307053
2019-09-06 07:04,The Isley Brothers,Twist And Shout,155400
2019-09-06 07:07,Jackie Wilson,I Get The Sweetest Feeling,178373
2019-09-06 07:10,Charles Wright & The Watts 103rd Street Rhythm Band,Express Yourself,233613
2019-09-06 07:14,Aretha Franklin,I Say a Little Prayer,216773
2019-09-06 07:17,Dusty Springfield,Son Of A Preacher Man,148053
2019-09-06 07:19,James Brown,Papa's Got A Brand New Bag - Pt. 1,128973
2019-09-06 07:22,James Brown & The Famous Flames,I Got You (I Feel Good),165800
2019-09-06 07:24,Marvin Gaye,Ain't No Mountain High Enough,151666
2019-09-06 07:28,Stevie Wonder,Sir Duke,232760
2019-09-06 07:31,Ray Charles,Mess Around,160226
2019-09-06 07:34,The Spinners,The Rubberband Man,215109
2019-09-06 07:37,The Supremes,You Can't Hurry Love,167933
2019-09-06 07:40,Otis Redding,(Sittin' On) the Dock of the Bay,163755
2019-09-06 07:42,Sam & Dave,Soul Man,156680
2019-09-06 07:45,Wilson Pickett,Land of 1000 Dances,146973
2019-09-06 07:48,The Drifters,Under the Boardwalk,161960
2019-09-06 07:51,Little Richard,Get Down with It,194640
2019-09-06 07:54,Sly & The Family Stone,If You Want Me to Stay,180493
2019-09-06 07:57,James Brown,The Boss,194866
2019-09-06 08:04,The Temptations,Papa Was A Rollin' Stone - Single Version,419640
2019-09-06 08:07,Aretha Franklin,Son of a Preacher Man,199266
2019-09-06 08:11,Wilson Pickett,Mustang Sally,187826
2019-09-06 08:13,Four Tops,Reach Out I'll Be There - Single Version / Mono,177506
2019-09-06 08:18,James Brown,Get Up Offa That Thing,250386
2019-09-06 08:22,Commodores,Easy,256426
2019-09-06 08:25,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)",161160
2019-09-06 08:27,Jungle Fire,Comencemos (Let's Start),152600
2019-09-06 08:30,The Foundations,Build Me Up Buttercup,178533
2019-09-06 08:33,Ray Charles,"Hallelujah, I Love Her So",155506
2019-09-06 08:37,Ike & Tina Turner,River Deep - Mountain High,244160
2019-09-06 08:40,Sly & The Family Stone,Dance to the Music,179426
2019-09-06 08:48,CHIC,Good Times,495400
2019-09-06 16:26,Los Fabulosos Cadillacs,Yo No Me Sentaría En Tu Mesa - Remasterizado 2008,174306
2019-09-06 16:32,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,1020
2019-09-06 16:32,Los Fabulosos Cadillacs,Siguiendo La Luna - Remasterizado 2008,291973
2019-09-06 19:10,Opus,Live Is Life (digitally remastered) - Single Version,0
2019-09-06 19:10,Orianthi,Highly Strung,1147294
2019-09-06 19:15,Santana,Europa (Earth's Cry Heaven's Smile),18181
2019-09-06 21:44,The Killers,Human,16105
2019-09-06 21:44,Orianthi,Highly Strung,606756
2019-09-06 21:48,Vinnie Moore,Rain,41749
2019-09-07 12:51,Los Fabulosos Cadillacs,Siguiendo La Luna - Remasterizado 2008,270001
2019-09-07 12:53,Los Fabulosos Cadillacs,Siguiendo La Luna - Remasterizado 2008,464
2019-09-07 12:56,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,201154
2019-09-07 15:28,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,9543
2019-09-07 15:30,Billy Joel,Piano Man,173313
2019-09-07 15:34,Pomplamoose,Red Hot Chili Smashup,186874
2019-09-07 15:36,Pomplamoose,Jamirobeegees Mashup: Stayin' Alive / Virtual Insanity,172975
2019-09-07 15:41,Pomplamoose,Can't Stop Feeling Billie Jean's Face,104211
2019-09-07 15:43,Pomplamoose,Right at the Same Time,8595
2019-09-07 15:43,Pomplamoose,Can't Stop Feeling Billie Jean's Face,56639
2019-09-07 15:44,Pomplamoose,Old Town Road Pony Mashup,84729
2019-09-07 18:40,Pomplamoose,Can't Stop Feeling Billie Jean's Face,300002
2019-09-07 18:41,Pomplamoose,Can't Stop Feeling Billie Jean's Face,35531
2019-09-07 18:42,Pomplamoose,Beautiful People,54804
2019-09-07 22:27,Billy Joel,Vienna,952
2019-09-07 22:27,Billy Joel,Piano Man,15971
2019-09-08 04:47,Los Rodriguez,Para no olvidar,234813
2019-09-08 04:52,Andrés Calamaro,Paloma,296973
2019-09-08 04:56,Los Rodriguez,Sin documentos,285093
2019-09-08 04:58,Los Piojos,Verano del 92,65417
2019-09-08 04:58,Airbag,Amor de verano,30000
2019-09-08 05:02,Airbag,Amor de verano,193741
2019-09-08 05:06,Usted Señalemelo,Agua Marfil,251853
2019-09-08 05:07,Fito Paez,Tema de Piluso,52053
2019-09-08 05:10,Luis Miguel,Ahora Te Puedes Marchar,191973
2019-09-08 05:16,Unknown Artist,Unknown Track,323892
2019-09-08 05:20,Airbag,Cae el Sol,281386
2019-09-08 05:21,Andrés Calamaro,Flaca,33300
2019-09-08 05:24,Luis Alberto Spinetta,Seguir Viviendo Sin Tu Amor,160866
2019-09-08 05:27,Luis Alberto Spinetta,Quedándote O Yéndote,209160
2019-09-08 05:30,Luis Alberto Spinetta,Rezo Por Vos,205000
2019-09-08 05:31,Pappo,Juntos a la Par,39893
2019-09-08 05:34,Almendra,Tema De Pototo (Para Saber Como Es La Soledad),157546
2019-09-08 05:39,Pescado Rabioso,Post-Crucifixion,996
2019-09-08 05:39,Luis Alberto Spinetta,Mi Elemento,324500
2019-09-08 05:44,Rodrigo,Ocho cuarenta,293221
2019-09-08 05:45,Los Auténticos Decadentes,Corazón,78576
2019-09-08 05:46,Los Tipitos,Apostar al Amor,32833
2019-09-08 05:48,Luis Alberto Spinetta,Rezo por Vos (En Vivo) (feat. Charly García),143011
2019-09-08 05:51,Charly García,Promesas Sobre El Bidet,164360
2019-09-08 05:55,Charly García,Raros Peinados Nuevos,214760
2019-09-08 05:55,Charly García,Yo No Quiero Volverme Tan Loco,15673
2019-09-08 05:57,Charly García,Ojos De Video Tape,120000
2019-09-08 06:01,Charly García,Ojos De Video Tape,212469
2019-09-08 06:06,Charly García,Yendo De La Cama Al Living,282010
2019-09-08 06:10,Serú Girán,Canción De Alicia En El País - Remastered,264333
2019-09-08 06:10,Serú Girán,Inconsciente Colectivo - En Vivo,1253
2019-09-08 06:10,Charly García,Raros Peinados Nuevos,3542
2019-09-08 06:10,Charly García,Promesas Sobre El Bidet,1091
2019-09-08 06:10,Serú Girán,Perro Andaluz,1323
2019-09-08 06:10,Charly García,Yo No Quiero Volverme Tan Loco,789
2019-09-08 06:11,Stevie Wonder,Part-Time Lover,3808
2019-09-08 06:11,Pescado Rabioso,Todas las Hojas Son del Viento,975
2019-09-08 06:11,Riff,Que Sea Rock,1323
2019-09-08 06:11,Serú Girán,Mientras Miro Las Nuevas Olas - Remastered,1811
2019-09-08 06:11,La Maquina De Hacer Pájaros,Como Mata el Viento Norte,6501
2019-09-08 06:11,Fito Paez,Polaroid De Locura Ordinaria,905
2019-09-08 06:11,Almendra,Muchacha (Ojos de Papel),789
2019-09-08 06:14,Intoxicados,Nunca quise,160891
2019-09-08 06:19,Callejeros,Creo,289760
2019-09-08 06:23,Turf,Pasos Al Costado,254146
2019-09-08 06:27,Los Pericos,Pupilas Lejanas,234720
2019-09-08 06:32,No Te Va Gustar,Tan lejos,298000
2019-09-08 06:36,Las Pelotas,Personalmente,250357
2019-09-08 06:39,La Beriso,No Me Olvides,205386
2019-09-08 06:44,La Beriso,Madrugada,281920
2019-09-08 06:49,La Beriso,Traicionero,299960
2019-09-08 06:50,La Beriso,Ella,1973
2019-09-08 06:50,La Zimbabwe,Loco de Atar,9775
2019-09-08 06:50,Luis Alberto Spinetta,No Te Alejes Tanto De Mí,1602
2019-09-08 06:50,Fito Paez,A rodar mi vida,557
2019-09-08 06:50,La Beriso,Legui,13397
2019-09-08 06:50,Los Abuelos De La Nada,Mil Horas,812
2019-09-08 06:50,La Beriso,No Puedo Más,38245
2019-09-08 06:54,Tan Bionica,Ella,227866
2019-09-08 06:58,Attaque 77,Arrancacorazones,259186
2019-09-08 06:59,Riff,Mala Noche,60007
2019-09-08 07:00,Andrés Calamaro,Crímenes perfectos,4969
2019-09-08 07:00,Los Pericos,Me Late,1091
2019-09-08 07:04,Vicentico,Algo Contigo,218440
2019-09-08 07:07,Andrés Calamaro,El salmón,167360
2019-09-08 07:10,Charly García,Nos Siguen Pegando Abajo,208800
2019-09-08 07:11,Richard Coleman,Heroes - En Vivo,62208
2019-09-08 07:15,Sumo,Los Viejos Vinagres,194720
2019-09-08 07:15,Juan Carlos Baglietto,Historia De Mate Cocido,7151
2019-09-08 07:15,Los Piojos,El Farolito,1346
2019-09-08 07:15,Pedro Y Pablo,La Marcha De La Bronca,2799
2019-09-08 07:19,Juan Carlos Baglietto,Historia De Mate Cocido,252693
2019-09-08 07:23,Los Piojos,El Farolito,253933
2019-09-08 07:24,Los Abuelos De La Nada,Así Es El Calor,54690
2019-09-08 15:10,Los Abuelos De La Nada,Así Es El Calor,20758
2019-09-08 15:10,Billie Eilish,bad guy,14187
2019-09-08 15:14,Billie Eilish,bad guy,192341
2019-09-08 15:15,Billie Eilish,lovely (with Khalid),90000
2019-09-08 15:21,Fito Paez,Tema de Piluso,250933
2019-09-08 15:26,Fito Paez,Al lado del camino,269436
2019-09-08 15:29,Charly García,No Voy en Tren,181360
2019-09-08 15:29,Charly García,Hablando A Tu Corazón,19108
2019-09-08 22:51,Charly García,Hablando A Tu Corazón,3506
2019-09-08 22:55,Whitesnake,Burn,227137
2019-09-08 22:55,Deep Purple,Highway Star - Remastered 2012,35038
2019-09-08 22:59,Whitesnake,Burn,789
2019-09-08 22:59,Steve Vai,The Crying Machine,0
2019-09-08 22:59,Extreme,Play With Me,952
2019-09-08 22:59,Orianthi,Highly Strung,248066
2019-09-08 23:00,Steve Vai,The Crying Machine,66896
2019-09-08 23:03,Steve Vai,The Attitude Song (Remastered),171618
2019-09-08 23:05,Van Halen,Eruption - 2015 Remaster,102080
2019-09-08 23:06,Jason Becker,Perpetual Burn,56354
2019-09-09 01:05,Pomplamoose,Red Hot Chili Smashup,112618
2019-09-09 01:05,Pink Floyd,Money,1066
2019-09-09 16:02,Steve Vai,The Crying Machine,47066
2019-09-09 16:02,Orianthi,Highly Strung,2205
2019-09-09 16:04,Steve Vai,The Attitude Song (Remastered),133886
2019-09-09 16:10,Vinnie Moore,The Maze,330094
2019-09-09 16:17,Michael Jackson,Billie Jean,1353
2019-09-09 16:17,Led Zeppelin,Fool in the Rain - 2012 Remaster,370920
2019-09-09 16:19,Eric Johnson,Cliffs of Dover - Live,117307
2019-09-09 16:20,Eric Johnson,Cliffs Of Dover - Instrumental,55518
2019-09-09 16:24,Vinnie Moore,The Maze,789
2019-09-09 16:24,Eric Johnson,Cliffs Of Dover - Instrumental,2278
2019-09-09 16:24,Eric Johnson,Cliffs of Dover - Live,789
2019-09-09 16:24,Talking Heads,And She Was - 2005 Remaster,1555
2019-09-09 16:24,Led Zeppelin,Fool in the Rain - 2012 Remaster,928
2019-09-09 16:24,Orianthi,Highly Strung,248066
2019-09-09 16:27,Joe Satriani,"Always with Me, Always with You",193538
2019-09-09 16:32,Vinnie Moore,Rain,0
2019-09-09 16:32,Santana,Europa (Earth's Cry Heaven's Smile),305946
2019-09-09 16:37,Steve Vai,The Crying Machine,281402
2019-09-09 16:44,Stevie Wonder,Isn't She Lovely,394266
2019-09-09 16:44,Pink Floyd,Learning to Fly,1184
2019-09-09 16:44,Orianthi,Highly Strung,10189
2019-09-09 16:48,Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited,219413
2019-09-09 16:48,Boston,More Than a Feeling,2533
2019-09-09 16:51,Amy Winehouse,Rehab,213760
2019-09-09 16:55,Billie Eilish,bad guy,120014
2019-09-09 16:57,Billie Eilish,bad guy,67546
2019-09-09 17:00,Pomplamoose,Red Hot Chili Smashup,186874
2019-09-09 17:06,Pink Floyd,Money,382834
2019-09-09 17:07,Michael Jackson,Billie Jean,4240
2019-09-09 17:10,Pomplamoose,Red Hot Chili Smashup,186874
2019-09-09 17:13,Amy Winehouse,Rehab,213760
2019-09-09 17:23,Pink Floyd,Money,390004
2019-09-09 17:29,Michael Jackson,Billie Jean,293826
2019-09-09 17:32,Billie Eilish,bad guy,154923
2019-09-09 17:33,Tan Bionica,Obsesionario en la Mayor,3599
2019-09-09 17:33,Los Pericos,Waitin',2693
2019-09-09 17:33,Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,1160
2019-09-09 17:33,Pomplamoose,Red Hot Chili Smashup,1648
2019-09-09 17:38,La Franela,Hacer un puente,282958
2019-09-09 17:43,Virus,Sin Disfraz,328746
2019-09-09 17:48,No Te Va Gustar,Chau,296893
2019-09-09 17:52,Los Rodriguez,Engánchate conmigo,441
2019-09-09 17:52,Pescado Rabioso,Las Habladurias del Mundo,243266
2019-09-09 17:52,Soda Stereo,Ella Usó Mi Cabeza Como Un Revólver - Remasterizado 2007,20042
2019-09-09 18:44,Orianthi,Highly Strung,418400
2019-09-09 18:53,Billie Eilish,bad guy,381283
2019-09-09 18:58,Amy Winehouse,Rehab,148108
2019-09-09 19:03,Michael Jackson,Billie Jean,211835
2019-09-09 19:03,Pomplamoose,Red Hot Chili Smashup,69
2019-09-09 19:06,Michael Jackson,Billie Jean,105476
2019-09-09 23:52,Eagles,Hotel California - 2013 Remaster,3018
2019-09-09 23:52,Billie Eilish,bad guy,893
2019-09-09 23:52,Pomplamoose,Red Hot Chili Smashup,208108
2019-09-09 23:52,Pink Floyd,Money,568
2019-09-09 23:57,Michael Jackson,Billie Jean,293826
2019-09-10 00:00,Pomplamoose,Red Hot Chili Smashup,186874
2019-09-10 02:38,Pink Floyd,Money,38286
2019-09-10 23:25,Pomplamoose,Red Hot Chili Smashup,186874
2019-09-10 23:26,Amy Winehouse,Rehab,42479
2019-09-10 23:27,Pink Floyd,Money,91811
2019-09-11 09:32,Pink Floyd,Money,1439
2019-09-11 16:38,Billie Eilish,bad guy,194087
2019-09-11 16:38,Pomplamoose,Red Hot Chili Smashup,28300
2019-09-11 17:01,Pomplamoose,Red Hot Chili Smashup,158569
2019-09-11 17:04,Amy Winehouse,Rehab,213760
2019-09-11 17:16,Pink Floyd,Money,382834
2019-09-11 17:22,Michael Jackson,Billie Jean,293826
2019-09-11 17:26,George Harrison,My Sweet Lord - 2014 Mix,281226
2019-09-11 17:31,The Police,Every Breath You Take,1021
2019-09-11 17:31,Eric Clapton,I Shot The Sheriff,260761
2019-09-11 17:35,Pomplamoose,Red Hot Chili Smashup,86958
2019-09-11 20:55,Deep Purple,Highway Star,1002
2019-09-11 20:55,Deep Purple,Highway Star - 1997 Remaster,1600
2019-09-11 20:55,Deep Purple,Highway Star - Remastered 2012,13034
2019-09-11 20:56,Deep Purple,"Highway Star - Live In Osaka, Japan / 16th August 1972 / 2014 Remaster",47103
2019-09-11 20:57,Deep Purple,Highway Star - Remastered 2012,21888
2019-09-11 21:11,Queen,Another One Bites The Dust - Remastered 2011,51904
2019-09-11 21:18,Amy Winehouse,Rehab,1045
2019-09-11 21:18,Michael Jackson,Billie Jean,2709
2019-09-11 21:18,Pomplamoose,Red Hot Chili Smashup,1109
2019-09-11 21:19,Amy Winehouse,Rehab,78890
2019-09-11 23:05,Billie Eilish,bad guy,25920
2019-09-11 23:16,Amy Winehouse,Rehab,103914
2019-09-11 23:16,Billie Eilish,bad guy,1002
2019-09-11 23:58,Deep Purple,Highway Star - Remastered 2012,266325
2019-09-12 00:51,Michael Jackson,Billie Jean,61909
2019-09-12 00:52,Michael Jackson,Rock with You - Single Version,77013
2019-09-12 00:54,Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,80256
2019-09-12 03:00,St. Paul & The Broken Bones,Call Me,28966
2019-09-12 13:20,Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,241621
2019-09-12 13:33,Rick James,Super Freak,2089
2019-09-12 13:33,Scary Pockets,Love Yourself,1834
2019-09-12 13:35,Scary Pockets,Can't Buy Me Love,129000
2019-09-12 13:39,Pomplamoose,Jamirobeegees Mashup: Stayin' Alive / Virtual Insanity,172975
2019-09-12 13:49,Parliament,Flash Light,346666
2019-09-12 15:07,Scary Pockets,You've Got a Friend in Me,55714
2019-09-12 15:12,Steve Vai,The Crying Machine,290826
2019-09-12 15:13,Stevie Wonder,Isn't She Lovely,90014
2019-09-12 19:03,Twenty One Pilots,Jumpsuit,35735
2019-09-12 19:45,Michael Jackson,The Way You Make Me Feel - 2012 Remaster,264359
2019-09-13 03:00,Eddie Floyd,Knock on Wood,19725
2019-09-13 16:39,Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,3903
2019-09-13 18:01,Michael Jackson,Billie Jean,155349
